,index,DATE,STATION,NAME,NEWDATE,PRCP,SNWD,TAVG_x,TMAX,TMIN,MONTH,YEAR,30YAVG,MM_DD,MM,DAY,TAVG_y,
8479,15419,20-03-97,GR000016716,"HELLINIKON, GR",20-03-97,0,,15,17,13,3,1997,11.4,Mar-20,Mar,20,12.34615385,TRUE
8480,15420,21-03-97,GR000016716,"HELLINIKON, GR",21-03-97,0,,9,15,8,3,1997,11.4,Mar-21,Mar,21,12.26923077,FALSE
8481,15421,22-03-97,GR000016716,"HELLINIKON, GR",22-03-97,5,,8,12,6,3,1997,11.4,Mar-22,Mar,22,12.46153846,FALSE
8482,15422,23-03-97,GR000016716,"HELLINIKON, GR",23-03-97,0,,8,13,3,3,1997,11.4,Mar-23,Mar,23,12.46153846,FALSE
8483,15423,24-03-97,GR000016716,"HELLINIKON, GR",24-03-97,2,,8,12,4,3,1997,11.3,Mar-24,Mar,24,12.57692308,FALSE
8484,15424,25-03-97,GR000016716,"HELLINIKON, GR",25-03-97,0,,9,12,7,3,1997,11.2,Mar-25,Mar,25,12.69230769,FALSE
8485,15425,26-03-97,GR000016716,"HELLINIKON, GR",26-03-97,0,,11,13,9,3,1997,11.2,Mar-26,Mar,26,13.19230769,FALSE
8486,15426,27-03-97,GR000016716,"HELLINIKON, GR",27-03-97,0,,9,12,8,3,1997,11.1,Mar-27,Mar,27,13.61538462,FALSE
8487,15427,28-03-97,GR000016716,"HELLINIKON, GR",28-03-97,0,,12,17,4,3,1997,11.1,Mar-28,Mar,28,13.46153846,FALSE
8488,15428,29-03-97,GR000016716,"HELLINIKON, GR",29-03-97,0,,15,18,11,3,1997,11.2,Mar-29,Mar,29,13.53846154,TRUE
8489,15429,30-03-97,GR000016716,"HELLINIKON, GR",30-03-97,0,,14,18,12,3,1997,11.3,Mar-30,Mar,30,13.69230769,TRUE
8490,15430,31-03-97,GR000016716,"HELLINIKON, GR",31-03-97,0,,12,16,7,3,1997,11.4,Mar-31,Mar,31,13.57692308,FALSE
8491,15431,01-04-97,GR000016716,"HELLINIKON, GR",01-04-97,5,,11,15,6,4,1997,11.4,04-Jan,Apr,1,13.19230769,FALSE
8492,15432,02-04-97,GR000016716,"HELLINIKON, GR",02-04-97,0,,11,16,7,4,1997,11.4,04-Feb,Apr,2,13.88461538,FALSE
8493,15433,03-04-97,GR000016716,"HELLINIKON, GR",03-04-97,0,,12,17,7,4,1997,11.2,04-Mar,Apr,3,14.07692308,FALSE
8494,15434,04-04-97,GR000016716,"HELLINIKON, GR",04-04-97,0,,13,16,10,4,1997,11.2,04-Apr,Apr,4,14,FALSE
8495,15435,05-04-97,GR000016716,"HELLINIKON, GR",05-04-97,8,,10,16,7,4,1997,11.2,04-May,Apr,5,14.38461538,FALSE
8496,15436,06-04-97,GR000016716,"HELLINIKON, GR",06-04-97,0,,11,14,6,4,1997,11.2,04-Jun,Apr,6,14.84615385,FALSE
8497,15437,07-04-97,GR000016716,"HELLINIKON, GR",07-04-97,2,,8,13,6,4,1997,11.1,04-Jul,Apr,7,14.73076923,FALSE
8498,15438,08-04-97,GR000016716,"HELLINIKON, GR",08-04-97,0,,8,12,4,4,1997,11,04-Aug,Apr,8,14.80769231,FALSE
8499,15439,09-04-97,GR000016716,"HELLINIKON, GR",09-04-97,0,,9,14,4,4,1997,11,04-Sep,Apr,9,15.11538462,FALSE
8500,15440,10-04-97,GR000016716,"HELLINIKON, GR",10-04-97,0,,10,13,7,4,1997,11,04-Oct,Apr,10,15.11538462,FALSE
8501,15441,11-04-97,GR000016716,"HELLINIKON, GR",11-04-97,0,,13,16,8,4,1997,11.1,04-Nov,Apr,11,15.07692308,FALSE
8502,15442,12-04-97,GR000016716,"HELLINIKON, GR",12-04-97,0,,14,18,12,4,1997,11.2,04-Dec,Apr,12,14.84615385,FALSE
8503,15443,13-04-97,GR000016716,"HELLINIKON, GR",13-04-97,2,,13,17,7,4,1997,11.2,Apr-13,Apr,13,14.5,FALSE
8504,15444,14-04-97,GR000016716,"HELLINIKON, GR",14-04-97,0,,9,13,6,4,1997,11.1,Apr-14,Apr,14,14.42307692,FALSE
8505,15445,15-04-97,GR000016716,"HELLINIKON, GR",15-04-97,0,,12,16,4,4,1997,11.1,Apr-15,Apr,15,14.69230769,FALSE
8506,15446,16-04-97,GR000016716,"HELLINIKON, GR",16-04-97,0,,13,18,10,4,1997,11,Apr-16,Apr,16,14.38461538,FALSE
8507,15447,17-04-97,GR000016716,"HELLINIKON, GR",17-04-97,0,,12,17,8,4,1997,11,Apr-17,Apr,17,14.88461538,FALSE
8508,15448,18-04-97,GR000016716,"HELLINIKON, GR",18-04-97,1,,12,16,8,4,1997,11,Apr-18,Apr,18,14.92307692,FALSE
8509,15449,19-04-97,GR000016716,"HELLINIKON, GR",19-04-97,6,,13,14,13,4,1997,11,Apr-19,Apr,19,15.11538462,FALSE
8510,15450,20-04-97,GR000016716,"HELLINIKON, GR",20-04-97,0,,15,19,11,4,1997,11.2,Apr-20,Apr,20,14.88461538,TRUE
8511,15451,21-04-97,GR000016716,"HELLINIKON, GR",21-04-97,0,,15,18,12,4,1997,11.4,Apr-21,Apr,21,15,FALSE
8512,15452,22-04-97,GR000016716,"HELLINIKON, GR",22-04-97,0,,18,22,14,4,1997,11.7,Apr-22,Apr,22,14.96153846,TRUE
8513,15453,23-04-97,GR000016716,"HELLINIKON, GR",23-04-97,0,,17,22,15,4,1997,12,Apr-23,Apr,23,15.42307692,TRUE
8514,15454,24-04-97,GR000016716,"HELLINIKON, GR",24-04-97,0,,16,22,13,4,1997,12.3,Apr-24,Apr,24,15.88461538,TRUE
8515,15455,25-04-97,GR000016716,"HELLINIKON, GR",25-04-97,0,,14,18,12,4,1997,12.4,Apr-25,Apr,25,16.07692308,FALSE
8516,15456,26-04-97,GR000016716,"HELLINIKON, GR",26-04-97,0,,13,17,9,4,1997,12.5,Apr-26,Apr,26,16.11538462,FALSE
8517,15457,27-04-97,GR000016716,"HELLINIKON, GR",27-04-97,0,,14,19,8,4,1997,12.6,Apr-27,Apr,27,16.73076923,FALSE
8518,15458,28-04-97,GR000016716,"HELLINIKON, GR",28-04-97,0,,15,19,9,4,1997,12.6,Apr-28,Apr,28,16.65384615,FALSE
8519,15459,29-04-97,GR000016716,"HELLINIKON, GR",29-04-97,0,,16,18,14,4,1997,12.6,Apr-29,Apr,29,16.61538462,FALSE
8520,15460,30-04-97,GR000016716,"HELLINIKON, GR",30-04-97,41,,14,15,12,4,1997,12.7,Apr-30,Apr,30,16.53846154,FALSE
8521,15461,01-05-97,GR000016716,"HELLINIKON, GR",01-05-97,4,,14,17,12,5,1997,12.8,05-Jan,May,1,16.92307692,FALSE
8522,15462,02-05-97,GR000016716,"HELLINIKON, GR",02-05-97,0,,15,18,13,5,1997,12.9,05-Feb,May,2,17.30769231,FALSE
8523,15463,03-05-97,GR000016716,"HELLINIKON, GR",03-05-97,0,,17,23,13,5,1997,13.1,05-Mar,May,3,17.15384615,FALSE
8524,15464,04-05-97,GR000016716,"HELLINIKON, GR",04-05-97,0,,18,22,12,5,1997,13.3,05-Apr,May,4,17.53846154,TRUE
8525,15465,05-05-97,GR000016716,"HELLINIKON, GR",05-05-97,0,,18,22,15,5,1997,13.5,05-May,May,5,18.34615385,FALSE
8526,15466,06-05-97,GR000016716,"HELLINIKON, GR",06-05-97,0,,18,22,13,5,1997,13.8,05-Jun,May,6,18.23076923,FALSE
8527,15467,07-05-97,GR000016716,"HELLINIKON, GR",07-05-97,0,,19,23,17,5,1997,14.1,05-Jul,May,7,17.88461538,TRUE
8528,15468,08-05-97,GR000016716,"HELLINIKON, GR",08-05-97,0,,21,25,16,5,1997,14.6,05-Aug,May,8,18.46153846,TRUE
8529,15469,09-05-97,GR000016716,"HELLINIKON, GR",09-05-97,0,,20,24,17,5,1997,14.9,05-Sep,May,9,18.11538462,TRUE
8530,15470,10-05-97,GR000016716,"HELLINIKON, GR",10-05-97,0,,18,23,15,5,1997,15.2,05-Oct,May,10,18.42307692,FALSE
8531,15471,11-05-97,GR000016716,"HELLINIKON, GR",11-05-97,0,,22,28,13,5,1997,15.5,05-Nov,May,11,18.73076923,TRUE
8532,15472,12-05-97,GR000016716,"HELLINIKON, GR",12-05-97,0,,23,28,19,5,1997,15.8,05-Dec,May,12,18.80769231,TRUE
8533,15473,13-05-97,GR000016716,"HELLINIKON, GR",13-05-97,0,,24,28,19,5,1997,16.2,May-13,May,13,19.07692308,TRUE
8534,15474,14-05-97,GR000016716,"HELLINIKON, GR",14-05-97,0,,25,29,21,5,1997,16.7,May-14,May,14,19.03846154,TRUE
8535,15475,15-05-97,GR000016716,"HELLINIKON, GR",15-05-97,0,,24,29,21,5,1997,17.1,May-15,May,15,19.11538462,TRUE
8536,15476,16-05-97,GR000016716,"HELLINIKON, GR",16-05-97,0,,21,28,17,5,1997,17.4,May-16,May,16,19.46153846,TRUE
8537,15477,17-05-97,GR000016716,"HELLINIKON, GR",17-05-97,0,,21,26,16,5,1997,17.7,May-17,May,17,19.76923077,TRUE
8538,15478,18-05-97,GR000016716,"HELLINIKON, GR",18-05-97,0,,21,30,15,5,1997,18,May-18,May,18,19.92307692,TRUE
8539,15479,19-05-97,GR000016716,"HELLINIKON, GR",19-05-97,0,,22,27,17,5,1997,18.3,May-19,May,19,20.26923077,TRUE
8540,15480,20-05-97,GR000016716,"HELLINIKON, GR",20-05-97,0,,23,27,19,5,1997,18.5,May-20,May,20,20.69230769,TRUE
8541,15481,21-05-97,GR000016716,"HELLINIKON, GR",21-05-97,0,,23,28,18,5,1997,18.8,May-21,May,21,21,TRUE
8542,15482,22-05-97,GR000016716,"HELLINIKON, GR",22-05-97,0,,24,30,19,5,1997,19,May-22,May,22,21.11538462,TRUE
8543,15483,23-05-97,GR000016716,"HELLINIKON, GR",23-05-97,0,,24,28,21,5,1997,19.2,May-23,May,23,21.26923077,TRUE
8544,15484,24-05-97,GR000016716,"HELLINIKON, GR",24-05-97,0,,23,28,18,5,1997,19.5,May-24,May,24,20.73076923,TRUE
8545,15485,25-05-97,GR000016716,"HELLINIKON, GR",25-05-97,0,,23,28,19,5,1997,19.8,May-25,May,25,20.84615385,TRUE
8546,15486,26-05-97,GR000016716,"HELLINIKON, GR",26-05-97,0,,22,28,17,5,1997,20.1,May-26,May,26,21.19230769,TRUE
8547,15487,27-05-97,GR000016716,"HELLINIKON, GR",27-05-97,0,,20,23,18,5,1997,20.3,May-27,May,27,21.07692308,FALSE
8548,15488,28-05-97,GR000016716,"HELLINIKON, GR",28-05-97,0,,20,23,17,5,1997,20.4,May-28,May,28,21.61538462,FALSE
8549,15489,29-05-97,GR000016716,"HELLINIKON, GR",29-05-97,0,,22,27,17,5,1997,20.6,May-29,May,29,21.42307692,TRUE
8550,15490,30-05-97,GR000016716,"HELLINIKON, GR",30-05-97,0,,19,25,17,5,1997,20.8,May-30,May,30,21.57692308,FALSE
8551,15491,31-05-97,GR000016716,"HELLINIKON, GR",31-05-97,0,,19,22,15,5,1997,21,May-31,May,31,21.88461538,FALSE
8552,15492,01-06-97,GR000016716,"HELLINIKON, GR",01-06-97,0,,19,24,16,6,1997,21.1,06-Jan,Jun,1,22,FALSE
8553,15493,02-06-97,GR000016716,"HELLINIKON, GR",02-06-97,0,,21,23,18,6,1997,21.2,06-Feb,Jun,2,22.30769231,FALSE
8554,15494,03-06-97,GR000016716,"HELLINIKON, GR",03-06-97,1,,20,24,17,6,1997,21.3,06-Mar,Jun,3,22.30769231,FALSE
8555,15495,04-06-97,GR000016716,"HELLINIKON, GR",04-06-97,0,,22,27,17,6,1997,21.4,06-Apr,Jun,4,22.46153846,FALSE
8556,15496,05-06-97,GR000016716,"HELLINIKON, GR",05-06-97,0,,22,27,18,6,1997,21.6,06-May,Jun,5,22.88461538,FALSE
8557,15497,06-06-97,GR000016716,"HELLINIKON, GR",06-06-97,2,,21,22,19,6,1997,21.6,06-Jun,Jun,6,22.92307692,FALSE
8558,15498,07-06-97,GR000016716,"HELLINIKON, GR",07-06-97,0,,22,26,18,6,1997,21.7,06-Jul,Jun,7,22.65384615,FALSE
8559,15499,08-06-97,GR000016716,"HELLINIKON, GR",08-06-97,0,,22,27,17,6,1997,21.7,06-Aug,Jun,8,22.88461538,FALSE
8560,15500,09-06-97,GR000016716,"HELLINIKON, GR",09-06-97,0,,23,28,17,6,1997,21.9,06-Sep,Jun,9,23.5,FALSE
8561,15501,10-06-97,GR000016716,"HELLINIKON, GR",10-06-97,0,,26,31,20,6,1997,22,06-Oct,Jun,10,23.76923077,TRUE
8562,15502,11-06-97,GR000016716,"HELLINIKON, GR",11-06-97,0,,24,30,22,6,1997,22.1,06-Nov,Jun,11,23.69230769,TRUE
8563,15503,12-06-97,GR000016716,"HELLINIKON, GR",12-06-97,0,,23,27,19,6,1997,22,06-Dec,Jun,12,24,FALSE
8564,15504,13-06-97,GR000016716,"HELLINIKON, GR",13-06-97,0,,25,28,20,6,1997,22,Jun-13,Jun,13,24.15384615,TRUE
8565,15505,14-06-97,GR000016716,"HELLINIKON, GR",14-06-97,0,,25,28,21,6,1997,22.1,Jun-14,Jun,14,24.46153846,TRUE
8566,15506,15-06-97,GR000016716,"HELLINIKON, GR",15-06-97,0,,25,28,21,6,1997,22.2,Jun-15,Jun,15,24.30769231,TRUE
8567,15507,16-06-97,GR000016716,"HELLINIKON, GR",16-06-97,0,,27,34,22,6,1997,22.4,Jun-16,Jun,16,24.53846154,TRUE
8568,15508,17-06-97,GR000016716,"HELLINIKON, GR",17-06-97,0,,27,32,23,6,1997,22.6,Jun-17,Jun,17,24.42307692,TRUE
8569,15509,18-06-97,GR000016716,"HELLINIKON, GR",18-06-97,0,,27,32,22,6,1997,22.8,Jun-18,Jun,18,24.73076923,TRUE
8570,15510,19-06-97,GR000016716,"HELLINIKON, GR",19-06-97,0,,31,34,25,6,1997,23,Jun-19,Jun,19,24.53846154,TRUE
8571,15511,20-06-97,GR000016716,"HELLINIKON, GR",20-06-97,0,,29,34,23,6,1997,23.2,Jun-20,Jun,20,24.53846154,TRUE
8572,15512,21-06-97,GR000016716,"HELLINIKON, GR",21-06-97,0,,28,33,26,6,1997,23.4,Jun-21,Jun,21,24.61538462,TRUE
8573,15513,22-06-97,GR000016716,"HELLINIKON, GR",22-06-97,0,,28,33,23,6,1997,23.5,Jun-22,Jun,22,24.84615385,TRUE
8574,15514,23-06-97,GR000016716,"HELLINIKON, GR",23-06-97,0,,28,33,22,6,1997,23.7,Jun-23,Jun,23,25.11538462,TRUE
8575,15515,24-06-97,GR000016716,"HELLINIKON, GR",24-06-97,0,,28,34,23,6,1997,23.8,Jun-24,Jun,24,25.76923077,TRUE
8576,15516,25-06-97,GR000016716,"HELLINIKON, GR",25-06-97,0,,27,31,24,6,1997,24,Jun-25,Jun,25,26.30769231,TRUE
8577,15517,26-06-97,GR000016716,"HELLINIKON, GR",26-06-97,0,,26,31,23,6,1997,24.2,Jun-26,Jun,26,26.46153846,FALSE
8578,15518,27-06-97,GR000016716,"HELLINIKON, GR",27-06-97,0,,26,30,22,6,1997,24.4,Jun-27,Jun,27,25.92307692,TRUE
8579,15519,28-06-97,GR000016716,"HELLINIKON, GR",28-06-97,0,,27,33,22,6,1997,24.6,Jun-28,Jun,28,25.96153846,TRUE
8580,15520,29-06-97,GR000016716,"HELLINIKON, GR",29-06-97,0,,30,34,25,6,1997,24.9,Jun-29,Jun,29,26.23076923,TRUE
8581,15521,30-06-97,GR000016716,"HELLINIKON, GR",30-06-97,0,,29,36,24,6,1997,25.3,Jun-30,Jun,30,26.57692308,TRUE
8582,15522,01-07-97,GR000016716,"HELLINIKON, GR",01-07-97,0,,28,33,23,7,1997,25.6,07-Jan,Jul,1,26.42307692,TRUE
8583,15523,02-07-97,GR000016716,"HELLINIKON, GR",02-07-97,0,,29,34,24,7,1997,25.8,07-Feb,Jul,2,26.11538462,TRUE
8584,15524,03-07-97,GR000016716,"HELLINIKON, GR",03-07-97,0,,30,34,25,7,1997,26.2,07-Mar,Jul,3,26.57692308,TRUE
8585,15525,04-07-97,GR000016716,"HELLINIKON, GR",04-07-97,0,,31,37,26,7,1997,26.5,07-Apr,Jul,4,26.38461538,TRUE
8586,15526,05-07-97,GR000016716,"HELLINIKON, GR",05-07-97,0,,29,35,24,7,1997,26.7,07-May,Jul,5,26.76923077,TRUE
8587,15527,06-07-97,GR000016716,"HELLINIKON, GR",06-07-97,0,,31,36,24,7,1997,27,07-Jun,Jul,6,26.96153846,TRUE
8588,15528,07-07-97,GR000016716,"HELLINIKON, GR",07-07-97,0,,28,33,27,7,1997,27.2,07-Jul,Jul,7,26.73076923,TRUE
8589,15529,08-07-97,GR000016716,"HELLINIKON, GR",08-07-97,0,,27,32,23,7,1997,27.4,07-Aug,Jul,8,26.61538462,TRUE
8590,15530,09-07-97,GR000016716,"HELLINIKON, GR",09-07-97,0,,26,31,23,7,1997,27.5,07-Sep,Jul,9,26.30769231,FALSE
8591,15531,10-07-97,GR000016716,"HELLINIKON, GR",10-07-97,0,,27,32,23,7,1997,27.5,07-Oct,Jul,10,26.11538462,TRUE
8592,15532,11-07-97,GR000016716,"HELLINIKON, GR",11-07-97,0,,27,32,23,7,1997,27.6,07-Nov,Jul,11,26.73076923,TRUE
8593,15533,12-07-97,GR000016716,"HELLINIKON, GR",12-07-97,0,,28,32,22,7,1997,27.8,07-Dec,Jul,12,26.92307692,TRUE
8594,15534,13-07-97,GR000016716,"HELLINIKON, GR",13-07-97,0,,28,33,23,7,1997,27.9,Jul-13,Jul,13,27.46153846,TRUE
8595,15535,14-07-97,GR000016716,"HELLINIKON, GR",14-07-97,0,,27,32,25,7,1997,28,Jul-14,Jul,14,27.61538462,FALSE
8596,15536,15-07-97,GR000016716,"HELLINIKON, GR",15-07-97,0,,27,31,22,7,1997,28,Jul-15,Jul,15,27.61538462,FALSE
8597,15537,16-07-97,GR000016716,"HELLINIKON, GR",16-07-97,0,,26,30,23,7,1997,28,Jul-16,Jul,16,28.15384615,FALSE
8598,15538,17-07-97,GR000016716,"HELLINIKON, GR",17-07-97,0,,26,31,21,7,1997,28,Jul-17,Jul,17,28,FALSE
8599,15539,18-07-97,GR000016716,"HELLINIKON, GR",18-07-97,0,,26,30,22,7,1997,27.9,Jul-18,Jul,18,28.03846154,FALSE
8600,15540,19-07-97,GR000016716,"HELLINIKON, GR",19-07-97,0,,28,33,24,7,1997,27.8,Jul-19,Jul,19,27.92307692,TRUE
8601,15541,20-07-97,GR000016716,"HELLINIKON, GR",20-07-97,0,,28,32,25,7,1997,27.8,Jul-20,Jul,20,28,FALSE
8602,15542,21-07-97,GR000016716,"HELLINIKON, GR",21-07-97,0,,27,32,24,7,1997,27.8,Jul-21,Jul,21,27.73076923,FALSE
8603,15543,22-07-97,GR000016716,"HELLINIKON, GR",22-07-97,0,,28,33,22,7,1997,27.8,Jul-22,Jul,22,27.76923077,TRUE
8604,15544,23-07-97,GR000016716,"HELLINIKON, GR",23-07-97,0,,28,34,23,7,1997,27.8,Jul-23,Jul,23,27.84615385,TRUE
8605,15545,24-07-97,GR000016716,"HELLINIKON, GR",24-07-97,0,,28,32,23,7,1997,27.8,Jul-24,Jul,24,27.92307692,TRUE
8606,15546,25-07-97,GR000016716,"HELLINIKON, GR",25-07-97,0,,27,31,23,7,1997,27.8,Jul-25,Jul,25,27.76923077,FALSE
8607,15547,26-07-97,GR000016716,"HELLINIKON, GR",26-07-97,0,,28,34,24,7,1997,27.8,Jul-26,Jul,26,28,FALSE
8608,15548,27-07-97,GR000016716,"HELLINIKON, GR",27-07-97,0,,27,33,24,7,1997,27.9,Jul-27,Jul,27,27.88461538,FALSE
8609,15549,28-07-97,GR000016716,"HELLINIKON, GR",28-07-97,0,,27,32,22,7,1997,27.9,Jul-28,Jul,28,27.46153846,FALSE
8610,15550,29-07-97,GR000016716,"HELLINIKON, GR",29-07-97,0,,28,33,24,7,1997,27.8,Jul-29,Jul,29,26.92307692,TRUE
8611,15551,30-07-97,GR000016716,"HELLINIKON, GR",30-07-97,0,,29,32,26,7,1997,27.8,Jul-30,Jul,30,27.30769231,TRUE
8612,15552,31-07-97,GR000016716,"HELLINIKON, GR",31-07-97,0,,29,33,24,7,1997,27.8,Jul-31,Jul,31,27.30769231,TRUE
8613,15553,01-08-97,GR000016716,"HELLINIKON, GR",01-08-97,0,,28,33,24,8,1997,27.8,08-Jan,Aug,1,27.80769231,TRUE
8614,15554,02-08-97,GR000016716,"HELLINIKON, GR",02-08-97,0,,28,32,23,8,1997,27.7,08-Feb,Aug,2,28.46153846,FALSE
8615,15555,03-08-97,GR000016716,"HELLINIKON, GR",03-08-97,0,,26,31,23,8,1997,27.6,08-Mar,Aug,3,28.30769231,FALSE
8616,15556,04-08-97,GR000016716,"HELLINIKON, GR",04-08-97,0,,26,32,22,8,1997,27.5,08-Apr,Aug,4,28.34615385,FALSE
8617,15557,05-08-97,GR000016716,"HELLINIKON, GR",05-08-97,0,,28,33,23,8,1997,27.4,08-May,Aug,5,28.34615385,FALSE
8618,15558,06-08-97,GR000016716,"HELLINIKON, GR",06-08-97,0,,29,33,24,8,1997,27.4,08-Jun,Aug,6,28.26923077,TRUE
8619,15559,07-08-97,GR000016716,"HELLINIKON, GR",07-08-97,0,,28,33,23,8,1997,27.4,08-Jul,Aug,7,27.57692308,TRUE
8620,15560,08-08-97,GR000016716,"HELLINIKON, GR",08-08-97,0,,28,33,23,8,1997,27.5,08-Aug,Aug,8,27.5,TRUE
8621,15561,09-08-97,GR000016716,"HELLINIKON, GR",09-08-97,0,,29,33,25,8,1997,27.6,08-Sep,Aug,9,27.65384615,TRUE
8622,15562,10-08-97,GR000016716,"HELLINIKON, GR",10-08-97,0,,27,32,24,8,1997,27.6,08-Oct,Aug,10,27.53846154,FALSE
8623,15563,11-08-97,GR000016716,"HELLINIKON, GR",11-08-97,0,,26,30,23,8,1997,27.5,08-Nov,Aug,11,27.65384615,FALSE
8624,15564,12-08-97,GR000016716,"HELLINIKON, GR",12-08-97,2,,24,28,20,8,1997,27.4,08-Dec,Aug,12,27.84615385,FALSE
8625,15565,13-08-97,GR000016716,"HELLINIKON, GR",13-08-97,0,,24,28,19,8,1997,27.3,Aug-13,Aug,13,27.26923077,FALSE
8626,15566,14-08-97,GR000016716,"HELLINIKON, GR",14-08-97,0,,26,31,22,8,1997,27.2,Aug-14,Aug,14,27.23076923,FALSE
8627,15567,15-08-97,GR000016716,"HELLINIKON, GR",15-08-97,0,,26,31,22,8,1997,27.2,Aug-15,Aug,15,26.80769231,FALSE
8628,15568,16-08-97,GR000016716,"HELLINIKON, GR",16-08-97,0,,27,32,22,8,1997,27.3,Aug-16,Aug,16,27.23076923,FALSE
8629,15569,17-08-97,GR000016716,"HELLINIKON, GR",17-08-97,0,,27,33,22,8,1997,27.3,Aug-17,Aug,17,26.92307692,TRUE
8630,15570,18-08-97,GR000016716,"HELLINIKON, GR",18-08-97,0,,27,31,25,8,1997,27.3,Aug-18,Aug,18,26.88461538,TRUE
8631,15571,19-08-97,GR000016716,"HELLINIKON, GR",19-08-97,0,,26,31,22,8,1997,27.2,Aug-19,Aug,19,26.92307692,FALSE
8632,15572,20-08-97,GR000016716,"HELLINIKON, GR",20-08-97,0,,26,29,21,8,1997,27.2,Aug-20,Aug,20,27.11538462,FALSE
8633,15573,21-08-97,GR000016716,"HELLINIKON, GR",21-08-97,0,,24,28,22,8,1997,27,Aug-21,Aug,21,26.69230769,FALSE
8634,15574,22-08-97,GR000016716,"HELLINIKON, GR",22-08-97,0,,24,28,21,8,1997,26.9,Aug-22,Aug,22,26.73076923,FALSE
8635,15575,23-08-97,GR000016716,"HELLINIKON, GR",23-08-97,0,,24,27,21,8,1997,26.8,Aug-23,Aug,23,26.65384615,FALSE
8636,15576,24-08-97,GR000016716,"HELLINIKON, GR",24-08-97,0,,24,28,21,8,1997,26.7,Aug-24,Aug,24,26.26923077,FALSE
8637,15577,25-08-97,GR000016716,"HELLINIKON, GR",25-08-97,0,,23,28,19,8,1997,26.5,Aug-25,Aug,25,26.07692308,FALSE
8638,15578,26-08-97,GR000016716,"HELLINIKON, GR",26-08-97,0,,25,31,20,8,1997,26.4,Aug-26,Aug,26,26.30769231,FALSE
8639,15579,27-08-97,GR000016716,"HELLINIKON, GR",27-08-97,0,,26,31,22,8,1997,26.4,Aug-27,Aug,27,26.03846154,FALSE
8640,15580,28-08-97,GR000016716,"HELLINIKON, GR",28-08-97,0,,27,32,24,8,1997,26.4,Aug-28,Aug,28,25.88461538,TRUE
8641,15581,29-08-97,GR000016716,"HELLINIKON, GR",29-08-97,0,,27,32,23,8,1997,26.3,Aug-29,Aug,29,26,TRUE
8642,15582,30-08-97,GR000016716,"HELLINIKON, GR",30-08-97,0,,28,32,25,8,1997,26.3,Aug-30,Aug,30,25.69230769,TRUE
8643,15583,31-08-97,GR000016716,"HELLINIKON, GR",31-08-97,0,,26,29,22,8,1997,26.2,Aug-31,Aug,31,25.23076923,TRUE
8644,15584,01-09-97,GR000016716,"HELLINIKON, GR",01-09-97,0,,25,30,20,9,1997,26.1,09-Jan,Sep,1,25.34615385,FALSE
8645,15585,02-09-97,GR000016716,"HELLINIKON, GR",02-09-97,0,,26,31,21,9,1997,26.1,09-Feb,Sep,2,25.30769231,TRUE
8646,15586,03-09-97,GR000016716,"HELLINIKON, GR",03-09-97,0,,24,28,22,9,1997,26,09-Mar,Sep,3,25.5,FALSE
8647,15587,04-09-97,GR000016716,"HELLINIKON, GR",04-09-97,0,,23,27,20,9,1997,25.9,09-Apr,Sep,4,25.11538462,FALSE
8648,15588,05-09-97,GR000016716,"HELLINIKON, GR",05-09-97,0,,22,28,19,9,1997,25.6,09-May,Sep,5,25,FALSE
8649,15589,06-09-97,GR000016716,"HELLINIKON, GR",06-09-97,0,,22,28,19,9,1997,25.4,09-Jun,Sep,6,24.57692308,FALSE
8650,15590,07-09-97,GR000016716,"HELLINIKON, GR",07-09-97,0,,24,29,19,9,1997,25.3,09-Jul,Sep,7,24.23076923,FALSE
8651,15591,08-09-97,GR000016716,"HELLINIKON, GR",08-09-97,0,,24,29,20,9,1997,25.1,09-Aug,Sep,8,23.96153846,TRUE
8652,15592,09-09-97,GR000016716,"HELLINIKON, GR",09-09-97,0,,25,32,18,9,1997,25.1,09-Sep,Sep,9,24.26923077,TRUE
8653,15593,10-09-97,GR000016716,"HELLINIKON, GR",10-09-97,0,,27,31,23,9,1997,25.1,09-Oct,Sep,10,24.42307692,TRUE
8654,15594,11-09-97,GR000016716,"HELLINIKON, GR",11-09-97,0,,24,28,22,9,1997,25.1,09-Nov,Sep,11,23.96153846,TRUE
8655,15595,12-09-97,GR000016716,"HELLINIKON, GR",12-09-97,0,,23,28,19,9,1997,25.1,09-Dec,Sep,12,24.23076923,FALSE
8656,15596,13-09-97,GR000016716,"HELLINIKON, GR",13-09-97,0,,24,29,17,9,1997,25,Sep-13,Sep,13,24.26923077,FALSE
8657,15597,14-09-97,GR000016716,"HELLINIKON, GR",14-09-97,0,,24,31,16,9,1997,24.9,Sep-14,Sep,14,24.34615385,FALSE
8658,15598,15-09-97,GR000016716,"HELLINIKON, GR",15-09-97,0,,25,31,19,9,1997,24.9,Sep-15,Sep,15,24.53846154,TRUE
8659,15599,16-09-97,GR000016716,"HELLINIKON, GR",16-09-97,0,,23,27,21,9,1997,24.7,Sep-16,Sep,16,24.30769231,FALSE
8660,15600,17-09-97,GR000016716,"HELLINIKON, GR",17-09-97,0,,21,24,19,9,1997,24.5,Sep-17,Sep,17,23.69230769,FALSE
8661,15601,18-09-97,GR000016716,"HELLINIKON, GR",18-09-97,0,,22,26,18,9,1997,24.4,Sep-18,Sep,18,23.69230769,FALSE
